s0005791616301203.xml,  Abstract Objectives We outline two stage heuristic account pathogenesis positive symptoms psychosis Methods A narrative review empirical evidence liberal acceptance LA account positive symptoms presented Hypothesis At heart theory idea psychosis characterized lowered decision threshold results premature acceptance hypotheses nonpsychotic individual would reject Once hypothesis judged valid counterevidence sought anymore due bias disconfirmatory evidence well confirmation biases consolidating false hypothesis As result LA confidence errors enhanced relative controls Subjective probabilities initially low hypotheses individuals delusions delusional ideas stage 1 belief formation often fragile In course second stage belief maintenance fleeting delusional ideas evolve fixed false beliefs particularly delusional idea congruent emotional state provides meaning LA may also contribute hallucinations misattribution partially normal sensory phenomena Interventions metacognitive training aim plant seeds doubt decrease positive symptoms encouraging individuals seek information attenuate confidence The effect antipsychotic medication explained doubt inducing properties Limitations The model needs confirmed longitudinal designs allow examination causal relationships Evidence currently weak hallucinations Conclusions The theory may account positive symptoms subgroup patients Future directions outlined 
s0020751918301164.xml,  Abstract A novel apicomplexan parasite serendipitously discovered horses United States Mexico border Phylogenetic analysis based 18S rDNA showed erythrocyte infective parasite related distinct Theileria spp Africa similar taxa Theileria spp waterbuck mountain zebra The degree sequence variability observed 18S rDNA locus also suggests likely existence additional cryptic species Among described species genome novel equid Theileria parasite similar Theileria equi also pathogen horses The estimated divergence time new Theileria sp T equi based genomic sequence data greater 33 million years Average protein sequence divergence 23 greater Theileria parva Theileria annulata proteins 18 The latter two represent highly virulent Theileria spp domestic cattle well African Asian wild buffalo respectively differ markedly pathology host cell tropism tick vector geographical distribution The extent genome wide sequence divergence well significant morphological differences relative T equi justify classification Theileria sp new taxon Despite overall genomic divergence nine member equi merozoite antigen EMA superfamily previously found multigene family T equi also present novel parasite Practically significant sequence divergence antigenic loci resulted undescribed Theileria sp detectable using currently available diagnostic tests Discovery novel species infective equids highlights exceptional diversity within genus Theileria finding serious implications apicomplexan parasite surveillance 
S002243751830416X.xml,  Abstract Background Patients communication disability associated impairments speech language voice three fold increased risk adverse events hospital However little research yet examines causal relationship communication disability risk specific adverse events hospital Objective To examine impact patient communication disability falls risk hospital Methods This systematic review examined 61 studies falls adult hospital patients communication disability patients high risk communication disability determine whether communication disability increased risk falls nature reasons increased risk Results In total 46 included studies 75 reported participants communication disability remainder included patients health conditions placing high risk communication disability Two thirds studies examining falls risk identified communication disability contributing falls Commonly patients communication disability actively excluded participation measures communication cognition reported reasons increased risk falls discussed Conclusions There evidence communication disability associated increased risk falls However role communication disability falls researched reasons increased risk remain unclear Practical applications Including patients communication disability falls research necessary determine reasons increased risk adverse events hospital Their inclusion might helped involvement speech language pathologists falls research teams 
s0034425716302218.xml,  Abstract Month month ranking 37years 1979 2015 satellite derived sea ice extents Arctic Antarctic reveals interesting new details overall trends toward decreasing sea ice coverage Arctic increasing sea ice coverage Antarctic The Arctic decreases definitive monthly record high Arctic sea ice extents month since 1986 time period 75 monthly record lows The Antarctic opposite weaker trend toward increased ice extents experienced monthly record lows 5months 1986 6 later monthly record lows scattered dataset last two occurring 2006 versus 45 record highs since 1986 However last three years 1979 2015 dataset downward trends Arctic sea ice extents eased new record lows month 2013 2014 one record low 2015 upward trends Antarctic ice extents notably strengthened new record high ice extents 4months August November 2013 6months April September 2014 3months January April May 2015 Globally 3 monthly record highs since 1986 one since 1988 whereas 43 record lows although last record lows 1979 2015 dataset occurred 2012 
S0042698915001650.xml,  Abstract We investigated whether specular highlights facilitate perception shape shading search paradigm highlights interact shading facilitate perception Our results indicated stimuli containing highlights led shorter searching time dependence light source direction top lights make searching faster suggesting highlights indeed facilitate shape shading processing To examine highlight processing interacts shading processing tested unnatural stimuli lighting directions shading highlights inconsistent The results indicated unnatural highlights bright spots placed direction inconsistent shading either decrease alter searching time This suggests highlights may facilitate suppress shading processing With physically plausible highlights generated image based lighting also observed facilitation consistent highlights change inconsistent highlights Finally examined whether highlights indeed work facilitate depth perception discrimination task The results showed correct discrimination depth increases highlights added shading even lighting directions inconsistent These results indicate specular highlights facilitate shading processing suppress even highlights placed direction inconsistent shading The results also elucidate lighting constraints visual system 
S0091743519303561.xml,  Abstract Background Large scale United States US surveys guide efforts maximize health population Cervical cancer screening effective preventive measure consistent question format among surveys The aim study describe predictors cervical cancer screening older women reported three national surveys Methods The Behavioral Risk Factor Surveillance System BRFSS 2016 Health Information National Trends Survey HINTS 2017 Health Center Patient Survey HCPS 2014 analyzed univariate multivariate analyses We defined cohort women without hysterectomy 45 65 years old The primary outcome cytology within last 3 years Results Overall Pap screening rates 71 BRFSS 79 HINTS 66 HCPS among 41 657 740 1571 women respectively BRFSS showed women 60 64 years old aPR 0 88 95 CI 0 85 0 91 rural locations aPR 0 95 95 CI 0 92 0 98 significantly less likely report cervical cancer screening women 45 49 years old urban locations Compared less high school women education reported screening aPR 1 20 95 CI 1 13 1 28 insurance higher screening rates uninsured aPR 1 47 95 CI 1 33 1 62 HINTS HCPS also showed trends Conclusions All three surveys show cervical cancer screening rates women 45 65 years insufficient reduce cervical cancer incidence Insurance major positive predictor screening followed younger age education Race ethnicity variable predictors depending survey 
s0092867414000737.xml,  Summary Bacterial viral mRNAs often polycistronic Akin alternative splicing alternative translation polycistronic messages mechanism generate protein diversity regulate gene function Although examples exist use polycistronic messages mammalian cells widely appreciated Here report example alternative translation means regulating innate immune signaling MAVS regulator antiviral innate immunity expressed bicistronic mRNA encoding second protein miniMAVS This truncated variant interferes interferon production induced full length MAVS whereas proteins positively regulate cell death To identify polycistronic messages carried genome wide ribosomal profiling identified class antiviral truncated variants This study therefore reveals existence functionally important bicistronic antiviral mRNA suggests widespread role polycistronic mRNAs innate immune system 
S0197455618301540.xml,  Abstract Advances military medical technology led decreased mortality rates among military service personnel United States yet led increase occurrences traumatic brain injuries post traumatic stress disorder military service personnel often resulting prolonged unresolved symptoms The purpose article illustrate implementation effects art therapy program military service personnel attending outpatient military treatment facility To end present case reports three military service personnel diagnosed comorbid traumatic brain injury post traumatic stress describe participation art therapy program Intrepid Spirit One National Intrepid Center Excellence satellite site Fort Belvoir Community Hospital Through discussion therapist subjective observations well patients visual art productions personal verbal written reflections experiences art therapy eventually community art programs article highlights art therapy used treat military trauma part comprehensive integrative treatment program The cases highlight participation long term stage based structured art therapy program group individual sessions enabled military service personnel identify articulate complexity lingering trauma symptoms fostering improvement communication treatment providers loved ones turn led improvements overall quality life 
S0264410X18314701.xml,  Abstract Introduction The Global Vaccine Action Plan Regional Immunization Action Plan Americas call countries improve immunization data quality Immunization information systems particularly electronic immunization registries EIRs help facilitate program management increase coverage However little known efforts develop implement systems low middle income countries We present experiences Mexico Peru implementing EIRs Methods We conducted case studies EIR Mexico population registry Peru Information gathered technical documents stakeholder focus groups site visits semi structured interviews national stakeholders We organized findings narratives emphasized challenges lessons learned Results Mexico built one world first EIRs incorporating novel features local level tracking patients however insufficient resources poor data registration practices led system discontinuation Peru created information system improve affiliation social programs including immunization program quality demographic data Mexico experience highlights lessons failed sustainability EIR laudable effort reform country information system Peru demonstrates attempts improve health data may strengthen health systems including immunization data Major challenges information system implementation sustainability Peru Mexico related funding clear governance structures resistance among health workers Discussion These case studies reinforce need countries ensure adequate funding plans sustainability health worker capacity building activities implementing EIRs They also suggest new approaches implementation including economic incentives sub national administrative levels opportunities link efforts improve immunization data health political priorities More information best practices needed ensure successful adoption sustainability immunization registries low middle income countries 
S0531556514001302.xml,  Abstract Background Falls sustained descending stairs leading cause accidental death older adults Highly visible edge highlighters friction strips often set back tread edge sometimes used improve stair safety evidence usefulness either Objective To determine whether edge highlighter location relative tread edge affect foot placement clearance accidental foot contacts descending stairs Method Sixteen older adults mean 1SD age 71 7years normal vision experiment 1 eight young adults mean 1SD age 24 4years visual impairment due simulated age related cataract experiment 2 completed step descent trials high contrast edge highlighter either present placed flush tread edge set back edge 10mm 30mm Foot placement clearance number accidental foot contacts compared across conditions Results In experiment 1 highlighter set back 30mm led reduction final foot placement p 0 001 foot clearance p 0 001 compared highlighter placed flush tread edge percentage foot clearances less 5mm increased 2 abutting 17 away30 In experiment 2 highlighter placed flush tread edge led decrease within subject variability final foot placement p 0 004 horizontal foot clearance p 0 022 decrease descent duration p 0 009 decrease number low clearances 5mm 8 0 number accidental foot contacts 15 3 compared tread edge highlighter present Conclusions Changes foot clearance parameters result highlighter presence position suggest stairs high contrast edge highlighters positioned flush tread edge improve safety stairs particularly age related visual impairment 
